,Ips_acuminatus,Orthotomicus_erosus,Ernoporus_tiliae,Eidophelus_fagi,Euwallacea_fornicatus,Euwallacea_funereus,Euwallacea_wallacei,Euwallacea_destruens,Euwallacea_similis,Xyleborus_celsus,Xyleborus_ferrugineus,Xyleborus_glabratus,Xyleborus_perforans,Xyleborus_bispinatus,Xyleborus_monographus,Xyleborus_impressus,Xyleborus_spinulosus,Anisandrus_dispar,Anisandrus_sayi,Cnestus_mutilatus,Cnestus_bimaculatus,Dryocoetes_autographus,Dryocoetes_confusus,Hylesinus_crenatus,Hylesinus_varius,Hylesinus_aculeatus,Crypturgus_hispidulus,Dendroctonus_pseudotsugae,Platypus_cylindrus,Pityogenes_chalcographus,Pseudopityophthorus_minutissimus,Xylosandrus_germanus,Beaverium_insulindicus,Taphrorychus_bicolor,Hylurgus_ligniperda,Tomicus_destruens,Tomicus_piniperda,Tomicus_brevipilosus,Truncaudum_agnatum,Truncaudum_impexum,Coccotrypes_dactyliperda,Ambrosiophilus_atratus,Hadrodemius_globus,Leptoxyleborus_sordicauda,Coptoborus_pseudotenuis,Xyleborinus_andrewesi,Xyleborinus_gracilis,Xyleborinus_attenuatus,Xyleborinus_artestriatus,Xyleborinus_exiguus,Ambrosiodmus_rubricollis,Ambrosiodmus_asperatus,Ambrosiodmus_minor,Ambrosiodmus_lewisi,Ambrosiodmus_obliquus,Ambrosiodmus_tachygraphus,Cyclorhipidion_pelliculosum,Cyclorhipidion_bodoanum,Pseudowebbia_trepanicauda,Microperus_alpha,Microperus_popondettae,Debus_pumilus,Debus_emarginatus,Cryphalus_mangiferae,Webbia_pabo,Diuncus_justus,Diuncus_papatrae,Diuncus_haberkorni,Hypothenemus_hampei,Hypothenemus_birmanus,Hypothenemus_seriatus,Hypothenemus_eruditus,Hypothenemus_obscurus,Eccoptopterus_spinosus,Hylurgops_palliatus,Hylastes_ater,Hylastes_cunicularius,Hylastes_gracilis,Scolytus_schevyrewi,Scolytus_ratzeburgi,Scolytus_intricatus,Scolytus_multistriatus,Scolytus_rugulosus,Scolytus_carpini,Scolytus_dimidiatus,Dendroterus_defectus,Pagiocerus_frontalis,Monarthrum_fasciatum,Monarthrum_mali,Gnathotrichus_materiarius,Pityophthorus_pityographus,Polygraphus_poligraphus,Procryphalus_mucronatus,Trypodendron_signatum,Trypodendron_domesticum,Trypodendron_lineatum,Xyloterinus_politus,Hylocurus_langstoni,Xylocleptes_bispinus,Carphoborus_bifurcus,Pycnarthrum_hispidum,Premnobius_cavipennis,Ips_duplicatus,Ips_pini
Cyclorhipidion_bodoanum,5.893155070499999,6.026858541199999,5.920521461399999,6.002781776299999,6.017084484299999,6.036262710499999,5.995788144099999,6.055681595099999,6.033742251699999,6.125248944699999,6.152163044099999,13.015797788599999,6.1424020391999985,6.124222430299999,6.079265168699999,6.060487551399999,6.007628323999999,6.040124903799999,6.019788268499999,6.028939128099999,6.066014588499999,5.991095801199999,5.995096639199999,5.992833589899999,5.987461940899999,6.081954478399999,5.986511464099999,17.9438309016,18.124745222599998,18.171859444599995,18.1470464361,18.1519024519,18.106316235399998,18.106682887699996,17.9699863386,17.999885407999997,17.9656930671,17.9876701595,11.4469694089,11.473906698199999,11.574460080599998,11.5625548031,11.555889956999998,11.535242359399998,11.553840507199999,11.534313351699998,11.564350090399998,11.548596889799999,11.5686658994,11.572530376299998,17.3115934501,17.5515282441,11.564628372199998,11.572838240799998,11.586549037499998,11.557319172699998,0.1973153211,0.0,11.538209063699998,11.6020710084,11.554821862199999,17.679925009399998,11.592220896899999,11.668504271999996,11.650422368599997,11.614511083699998,11.597285776399998,11.577592621099999,11.638266862999998,11.643215400299999,17.1029302135,17.1870065996,17.1473002974,11.574929360199999,6.013437749599999,6.025801880899999,6.064898926599999,6.070073365499999,6.097058336399999,6.067322696199999,6.058510789999999,6.085097718999999,6.033012460199999,6.054776008099999,6.083997547999999,6.070807736899999,6.152121154199999,6.110848947699999,6.082942717699999,6.141927586599999,6.078480323099999,5.992810827199999,6.035908735999999,6.063154750099999,6.101603147699999,6.041113619199999,6.163323484099999,5.956607950199999,5.970981940199999,6.019938609899999,6.118912411699999,6.000788577999999,5.952854021399999,6.028322437099999
Pseudowebbia_trepanicauda,5.867526851799999,6.0012303225,5.894893242699999,5.9771535575999994,5.991456265599999,6.010634491799999,5.970159925399999,6.0300533764,6.008114032999999,6.0996207259999995,6.126534825399999,12.990169569899999,6.116773820499999,6.098594211599999,6.05363695,6.034859332699999,5.982000105299999,6.014496685099999,5.9941600498,6.0033109094,6.040386369799999,5.9654675825,5.969468420499999,5.9672053711999995,5.9618337222,6.0563262597,5.960883245399999,17.9182026829,18.0991170039,18.146231225899996,18.1214182174,18.1262742332,18.080688016699998,18.081054668999997,17.9443581199,17.974257189299998,17.9400648484,17.9620419408,11.4213411902,11.448278479499999,11.548831861899998,11.5369265844,11.530261738299998,11.509614140699998,11.528212288499999,11.508685132999998,11.538721871699998,11.5229686711,11.5430376807,11.546902157599998,17.2859652314,17.5259000254,11.539000153499998,11.547210022099998,11.560920818799998,11.531690953999998,11.516054238799999,11.538209063699998,0.0,11.5764427897,11.5291936435,17.6542967907,11.5665926782,11.642876053299997,11.624794149899998,11.588882864999999,11.571657557699998,11.5519644024,11.612638644299999,11.6175871816,17.0773019948,17.1613783809,17.1216720787,11.549301141499999,5.987809530899999,6.000173662199999,6.039270707899999,6.044445146799999,6.071430117699999,6.041694477499999,6.032882571299999,6.0594695003,6.0073842415,6.0291477894,6.0583693293,6.045179518199999,6.126492935499999,6.0852207289999996,6.057314498999999,6.116299367899999,6.052852104399999,5.967182608499999,6.010280517299999,6.037526531399999,6.075974928999999,6.015485400499999,6.1376952654,5.930979731499999,5.945353721499999,5.994310391199999,6.093284193,5.975160359299999,5.9272258027,6.002694218399999
Microperus_alpha,5.931388796499999,6.0650922672,5.9587551873999995,6.0410155023,6.055318210299999,6.0744964365,6.034021870099999,6.0939153211,6.071975977699999,6.1634826707,6.1903967701,13.054031514599998,6.1806357652,6.162456156299999,6.1174988947,6.098721277399999,6.045862049999999,6.078358629799999,6.0580219945,6.0671728541,6.1042483144999995,6.0293295272,6.033330365199999,6.0310673159,6.0256956669,6.1201882044,6.024745190099999,17.9820646276,18.1629789486,18.210093170599997,18.1852801621,18.190136177899998,18.1445499614,18.144916613699998,18.0082200646,18.038119134,18.0039267931,18.0259038855,11.485203134899999,11.512140424199998,11.6126938066,11.600788529099999,11.594123683,11.5734760854,11.592074233199998,11.572547077699998,11.6025838164,11.586830615799999,11.606899625399999,11.6107641023,17.3498271761,17.5897619701,11.6028620982,11.611071966799997,11.624782763499997,11.5955528987,11.579916183499998,11.6020710084,11.5764427897,0.0,0.166655048,17.7181587354,11.630454622899999,11.706737997999998,11.688656094599999,11.6527448097,11.635519502399998,11.615826347099999,11.676500589,11.681449126299999,17.1411639395,17.2252403256,17.1855340234,11.6131630862,6.051671475599999,6.064035606899999,6.103132652599999,6.1083070914999995,6.1352920624,6.105556422199999,6.096744515999999,6.123331445,6.0712461862,6.0930097341,6.122231274,6.1090414629,6.190354880199999,6.1490826737,6.1211764437,6.180161312599999,6.1167140491,6.031044553199999,6.074142461999999,6.1013884760999995,6.139836873699999,6.0793473451999995,6.2015572101,5.994841676199999,6.009215666199999,6.058172335899999,6.1571461377,6.0390223039999995,5.9910877474,6.0665561631
Microperus_popondettae,5.8841396503,6.017843121,5.9115060412,5.9937663561,6.0080690641,6.0272472903,5.9867727239,6.0466661749,6.0247268315,6.1162335245,6.1431476239,13.0067823684,6.1333866189999995,6.1152070101,6.0702497485,6.0514721312,5.9986129038,6.0311094836,6.0107728483,6.0199237079,6.0569991683,5.982080381,5.986081219,5.9838181697,5.9784465207,6.0729390582,5.9774960439,17.9348154814,18.115729802399997,18.1628440244,18.138031015899998,18.1428870317,18.0973008152,18.0976674675,17.9609709184,17.9908699878,17.956677646899998,17.978654739299998,11.437953988699999,11.464891278,11.5654446604,11.553539382899999,11.546874536799999,11.5262269392,11.544825087,11.525297931499999,11.555334670199999,11.539581469599998,11.559650479199998,11.563514956099999,17.302578029899998,17.542512823899997,11.555612951999999,11.563822820599999,11.577533617299999,11.548303752499999,11.532667037299998,11.554821862199999,11.5291936435,0.166655048,0.0,17.6709095892,11.583205476699998,11.659488851799999,11.641406948399998,11.6054956635,11.588270356199999,11.568577200899998,11.6292514428,11.6341999801,17.0939147933,17.177991179400003,17.1382848772,11.56591394,6.0044223294,6.0167864607,6.0558835064,6.0610579453,6.0880429162,6.058307276,6.0494953698,6.0760822988,6.02399704,6.0457605879,6.0749821278,6.0617923167,6.143105734,6.1018335275,6.0739272975,6.1329121664,6.0694649029,5.983795407,6.0268933158,6.0541393299,6.0925877275,6.032098199,6.1543080639,5.94759253,5.96196652,6.0109231897,6.1098969915,5.9917731578,5.9438386012,6.0193070169
Debus_pumilus,12.009242797499999,12.1429462682,12.036609188399998,12.1188695033,12.1331722113,12.152350437499999,12.111875871099999,12.1717693221,12.1498299787,12.2413366717,12.268250771099998,19.131885515599997,12.258489766199999,12.2403101573,12.1953528957,12.1765752784,12.123716050999999,12.156212630799999,12.1358759955,12.1450268551,12.1821023155,12.107183528199998,12.1111843662,12.108921316899998,12.1035496679,12.198042205399998,12.1025991911,24.0599186286,24.240832949599998,24.287947171599995,24.2631341631,24.2679901789,24.222403962399998,24.222770614699996,24.0860740656,24.115973134999997,24.0817807941,24.1037578865,17.5630571359,17.589994425199997,17.690547807599998,17.6786425301,17.671977683999998,17.651330086399998,17.6699282342,17.6504010787,17.680437817399998,17.6646846168,17.6847536264,17.688618103299998,23.4276811771,23.6676159711,17.680716099199998,17.688925967799996,17.7026367645,17.673406899699998,17.6577701845,17.679925009399998,17.6542967907,17.7181587354,17.6709095892,0.0,6.2912443265,17.784591998999996,17.766510095599997,17.7305988107,17.7133735034,17.6936803481,17.75435459,17.7593031273,23.2190179405,23.3030943266,23.2633880244,17.6910170872,12.1295254766,12.1418896079,12.1809866536,12.186161092499999,12.213146063399998,12.1834104232,12.174598517,12.201185445999998,12.149100187199998,12.1708637351,12.200085275,12.1868954639,12.2682088812,12.2269366747,12.199030444699998,12.2580153136,12.1945680501,12.1088985542,12.151996463,12.179242477099999,12.217690874699999,12.157201346199999,12.2794112111,12.072695677199999,12.0870696672,12.136026336899999,12.235000138699998,12.116876305,12.068941748399999,12.1444101641
Debus_emarginatus,5.921538684999999,6.055242155699999,5.948905075899999,6.031165390799999,6.045468098799999,6.064646324999999,6.024171758599999,6.084065209599999,6.062125866199999,6.153632559199999,6.180546658599999,13.044181403099998,6.170785653699999,6.152606044799999,6.107648783199999,6.088871165899999,6.036011938499999,6.068508518299999,6.048171882999999,6.057322742599999,6.094398202999999,6.019479415699999,6.023480253699999,6.021217204399999,6.015845555399999,6.110338092899999,6.014895078599999,17.9722145161,18.1531288371,18.200243059099996,18.1754300506,18.180286066399997,18.1346998499,18.135066502199997,17.9983699531,18.028269022499998,17.9940766816,18.016053774,11.475353023399999,11.502290312699998,11.602843695099999,11.590938417599999,11.584273571499999,11.563625973899999,11.582224121699998,11.562696966199997,11.592733704899999,11.576980504299998,11.597049513899998,11.600913990799999,17.3399770646,17.5799118586,11.593011986699999,11.601221855299997,11.614932651999997,11.585702787199999,11.570066071999998,11.592220896899999,11.5665926782,11.630454622899999,11.583205476699998,6.2912443265,0.0,11.696887886499997,11.678805983099998,11.6428946982,11.625669390899997,11.605976235599998,11.6666504775,11.671599014799998,17.131313828,17.2153902141,17.1756839119,11.6033129747,6.041821364099999,6.054185495399999,6.093282541099999,6.098456979999999,6.125441950899999,6.095706310699999,6.086894404499999,6.113481333499999,6.061396074699999,6.083159622599999,6.112381162499999,6.099191351399999,6.180504768699999,6.139232562199999,6.111326332199999,6.170311201099999,6.106863937599999,6.021194441699999,6.064292350499999,6.091538364599999,6.129986762199999,6.069497233699999,6.191707098599999,5.984991564699999,5.999365554699999,6.048322224399999,6.147296026199999,6.029172192499999,5.9812376358999995,6.056706051599999
Cryphalus_mangiferae,5.997822060099998,6.1315255307999985,6.025188450999998,6.107448765899998,6.121751473899998,6.140929700099998,6.100455133699998,6.160348584699999,6.138409241299998,6.229915934299998,6.256830033699998,13.120464778199999,6.247069028799999,6.228889419899998,6.183932158299998,6.165154540999998,6.112295313599998,6.144791893399998,6.1244552580999985,6.1336061176999985,6.170681578099998,6.0957627907999985,6.099763628799998,6.097500579499998,6.092128930499999,6.1866214679999985,6.091178453699998,18.048497891199997,18.229412212199996,18.276526434199997,18.251713425699997,18.256569441499998,18.210983224999996,18.211349877299998,18.074653328199997,18.1045523976,18.070360056699997,18.092337149099997,11.551636398499998,11.578573687799999,11.679127070199998,11.667221792699998,11.660556946599996,11.639909348999998,11.658507496799999,11.638980341299998,11.669017079999996,11.653263879399997,11.673332888999997,11.677197365899996,17.416260439699997,17.656195233699997,11.669295361799996,11.677505230399998,11.691216027099998,11.661986162299996,11.646349447099997,11.668504271999996,11.642876053299997,11.706737997999998,11.659488851799999,17.784591998999996,11.696887886499997,0.0,11.755089358199996,11.719178073299997,11.701952765999998,11.682259610699997,11.742933852599997,11.747882389899999,17.207597203099997,17.2916735892,17.251967287,11.679596349799997,6.118104739199998,6.130468870499998,6.169565916199998,6.174740355099998,6.201725325999998,6.171989685799998,6.163177779599998,6.1897647085999985,6.1376794497999985,6.1594429976999985,6.1886645375999985,6.175474726499998,6.256788143799998,6.215515937299998,6.187609707299998,6.246594576199998,6.183147312699998,6.097477816799998,6.140575725599998,6.167821739699998,6.206270137299998,6.145780608799998,6.2679904736999985,6.061274939799998,6.075648929799998,6.124605599499998,6.2235794012999985,6.105455567599998,6.057521010999999,6.132989426699998
Webbia_pabo,5.979740156699998,6.113443627399999,6.0071065475999985,6.089366862499999,6.103669570499998,6.122847796699999,6.082373230299998,6.142266681299999,6.120327337899998,6.211834030899999,6.2387481302999985,13.102382874799998,6.228987125399998,6.210807516499998,6.165850254899999,6.147072637599998,6.094213410199998,6.126709989999998,6.106373354699999,6.115524214299999,6.1525996746999985,6.077680887399999,6.081681725399998,6.079418676099999,6.074047027099999,6.168539564599999,6.073096550299998,18.030415987799998,18.211330308799997,18.2584445308,18.233631522299998,18.238487538099996,18.192901321599997,18.1932679739,18.056571424799998,18.0864704942,18.052278153299998,18.074255245699998,11.533554495099999,11.560491784399998,11.661045166799997,11.649139889299999,11.642475043199997,11.621827445599997,11.640425593399998,11.620898437899998,11.650935176599997,11.635181975999998,11.655250985599999,11.659115462499997,17.398178536299998,17.638113330299998,11.651213458399997,11.659423326999997,11.673134123699997,11.643904258899997,11.628267543699998,11.650422368599997,11.624794149899998,11.688656094599999,11.641406948399998,17.766510095599997,11.678805983099998,11.755089358199996,0.0,11.701096169899998,11.683870862599997,11.664177707299999,11.724851949199998,11.729800486499999,17.1895152997,17.2735916858,17.233885383599997,11.661514446399998,6.100022835799998,6.112386967099998,6.151484012799998,6.1566584516999985,6.1836434225999986,6.153907782399998,6.145095876199998,6.171682805199999,6.119597546399999,6.141361094299999,6.170582634199999,6.157392823099999,6.238706240399998,6.197434033899999,6.1695278038999986,6.228512672799998,6.165065409299999,6.079395913399998,6.122493822199998,6.149739836299998,6.188188233899998,6.1276987053999985,6.249908570299999,6.043193036399998,6.057567026399998,6.106523696099998,6.205497497899999,6.0873736641999985,6.039439107599999,6.1149075232999985
Diuncus_justus,5.943828871799999,6.0775323425,5.971195262699999,6.053455577599999,6.067758285599999,6.086936511799999,6.046461945399999,6.1063553964,6.084416052999999,6.1759227459999995,6.202836845399999,13.066471589899999,6.193075840499999,6.174896231599999,6.1299389699999995,6.111161352699999,6.058302125299999,6.090798705099999,6.0704620698,6.0796129294,6.116688389799999,6.0417696025,6.045770440499999,6.0435073911999995,6.0381357422,6.1326282797,6.037185265399999,17.9945047029,18.175419023899998,18.222533245899996,18.1977202374,18.2025762532,18.156990036699998,18.157356688999997,18.0206601399,18.050559209299998,18.0163668684,18.0383439608,11.4976432102,11.524580499499999,11.625133881899998,11.6132286044,11.606563758299998,11.585916160699998,11.604514308499999,11.584987152999998,11.615023891699998,11.5992706911,11.6193397007,11.623204177599998,17.3622672514,17.6022020454,11.615302173499998,11.623512042099998,11.637222838799998,11.607992973999998,11.592356258799999,11.614511083699998,11.588882864999999,11.6527448097,11.6054956635,17.7305988107,11.6428946982,11.719178073299997,11.701096169899998,0.0,0.26947756170000003,11.6282664224,11.688940664299999,11.6938892016,17.1536040148,17.2376804009,17.1979740987,11.625603161499999,6.064111550899999,6.076475682199999,6.115572727899999,6.120747166799999,6.147732137699999,6.117996497499999,6.109184591299999,6.1357715203,6.0836862615,6.1054498094,6.1346713493,6.121481538199999,6.202794955499999,6.1615227489999995,6.133616518999999,6.192601387899999,6.129154124399999,6.043484628499999,6.086582537299999,6.113828551399999,6.152276948999999,6.091787420499999,6.2139972854,6.007281751499999,6.021655741499999,6.070612411199999,6.169586213,6.051462379299999,6.0035278227,6.078996238399999
Diuncus_papatrae,5.926603564499999,6.060307035199999,5.953969955399999,6.036230270299999,6.050532978299999,6.069711204499999,6.029236638099999,6.089130089099999,6.067190745699999,6.158697438699999,6.185611538099999,13.049246282599999,6.175850533199998,6.157670924299999,6.112713662699999,6.093936045399999,6.041076817999999,6.073573397799999,6.053236762499999,6.062387622099999,6.099463082499999,6.024544295199999,6.028545133199999,6.026282083899999,6.020910434899999,6.115402972399999,6.0199599580999985,17.9772793956,18.158193716599996,18.205307938599997,18.180494930099997,18.185350945899998,18.1397647294,18.140131381699998,18.0034348326,18.033333902,17.999141561099997,18.021118653499997,11.480417902899998,11.507355192199999,11.6079085746,11.596003297099998,11.589338450999998,11.5686908534,11.587289001199998,11.567761845699998,11.597798584399998,11.582045383799997,11.602114393399997,11.605978870299998,17.345041944099997,17.584976738099996,11.598076866199998,11.606286734799998,11.619997531499997,11.590767666699998,11.575130951499997,11.597285776399998,11.571657557699998,11.635519502399998,11.588270356199999,17.7133735034,11.625669390899997,11.701952765999998,11.683870862599997,0.26947756170000003,0.0,11.611041115099997,11.671715356999998,11.676663894299999,17.1363787075,17.220455093600002,17.1807487914,11.608377854199999,6.046886243599999,6.059250374899999,6.098347420599999,6.103521859499999,6.130506830399999,6.100771190199999,6.091959283999999,6.118546212999999,6.066460954199999,6.088224502099999,6.117446041999999,6.104256230899999,6.185569648199999,6.144297441699999,6.116391211699999,6.175376080599999,6.111928817099999,6.026259321199999,6.069357229999999,6.096603244099999,6.135051641699999,6.074562113199999,6.196771978099999,5.990056444199999,6.004430434199999,6.053387103899999,6.152360905699999,6.034237071999999,5.986302515399999,6.061770931099999
Diuncus_haberkorni,5.906910409199999,6.0406138798999995,5.934276800099999,6.016537114999999,6.030839822999999,6.050018049199999,6.009543482799999,6.0694369338,6.047497590399999,6.139004283399999,6.165918382799999,13.029553127299998,6.1561573779,6.137977768999999,6.0930205073999995,6.074242890099999,6.021383662699999,6.053880242499999,6.0335436071999995,6.0426944667999996,6.079769927199999,6.0048511398999995,6.008851977899999,6.006588928599999,6.0012172796,6.0957098170999995,6.000266802799999,17.9575862403,18.1385005613,18.185614783299997,18.1608017748,18.165657790599997,18.1200715741,18.120438226399997,17.9837416773,18.0136407467,17.9794484058,18.0014254982,11.460724747599999,11.487662036899998,11.588215419299999,11.576310141799999,11.569645295699999,11.548997698099999,11.567595845899998,11.548068690399997,11.578105429099999,11.562352228499998,11.582421238099998,11.586285714999999,17.3253487888,17.5652835828,11.578383710899999,11.586593579499997,11.600304376199997,11.571074511399999,11.555437796199998,11.577592621099999,11.5519644024,11.615826347099999,11.568577200899998,17.6936803481,11.605976235599998,11.682259610699997,11.664177707299999,11.6282664224,11.611041115099997,0.0,11.6520222017,11.656970738999998,17.1166855522,17.2007619383,17.1610556361,11.5886846989,6.027193088299999,6.039557219599999,6.078654265299999,6.083828704199999,6.110813675099999,6.081078034899999,6.072266128699999,6.0988530576999995,6.0467677988999995,6.0685313467999995,6.0977528866999995,6.084563075599999,6.165876492899999,6.124604286399999,6.096698056399999,6.155682925299999,6.092235661799999,6.006566165899999,6.049664074699999,6.076910088799999,6.115358486399999,6.054868957899999,6.1770788227999995,5.970363288899999,5.984737278899999,6.033693948599999,6.1326677504,6.014543916699999,5.9666093601,6.042077775799999
Hypothenemus_hampei,5.967584651099999,6.1012881218,5.994951041999999,6.0772113568999995,6.091514064899999,6.1106922910999995,6.070217724699999,6.1301111757,6.108171832299999,6.1996785252999995,6.226592624699999,13.090227369199999,6.216831619799999,6.198652010899999,6.1536947493,6.134917131999999,6.082057904599999,6.114554484399999,6.0942178491,6.1033687087,6.140444169099999,6.0655253818,6.069526219799999,6.0672631704999995,6.0618915215,6.156384059,6.060941044699999,18.0182604822,18.1991748032,18.2462890252,18.2214760167,18.226332032499997,18.180745815999998,18.1811124683,18.0444159192,18.0743149886,18.0401226477,18.0620997401,11.5213989895,11.548336278799999,11.648889661199998,11.6369843837,11.630319537599998,11.609671939999998,11.628270087799999,11.608742932299998,11.638779670999998,11.6230264704,11.64309548,11.646959956899998,17.3860230307,17.6259578247,11.639057952799998,11.647267821399998,11.660978618099998,11.631748753299998,11.616112038099999,11.638266862999998,11.612638644299999,11.676500589,11.6292514428,17.75435459,11.6666504775,11.742933852599997,11.724851949199998,11.688940664299999,11.671715356999998,11.6520222017,0.0,0.2554176919,5.8925800201000005,5.9766564062,5.936950104,11.6493589408,6.087867330199999,6.100231461499999,6.139328507199999,6.144502946099999,6.171487916999999,6.141752276799999,6.132940370599999,6.1595272996,6.1074420408,6.1292055887,6.1584271286,6.1452373174999995,6.226550734799999,6.1852785283,6.157372298299999,6.216357167199999,6.1529099036999995,6.067240407799999,6.110338316599999,6.137584330699999,6.176032728299999,6.115543199799999,6.2377530647,6.031037530799999,6.045411520799999,6.094368190499999,6.1933419923,6.075218158599999,6.027283602,6.102752017699999
Hypothenemus_birmanus,5.9725331884,6.1062366591,5.9998995793,6.0821598942,6.0964626022,6.1156408284,6.075166262,6.135059713,6.1131203696,6.2046270626,6.231541162,13.0951759065,6.2217801570999995,6.2036005482,6.1586432866,6.1398656693,6.0870064419,6.1195030217,6.0991663864,6.108317246,6.1453927064,6.0704739191,6.0744747571,6.0722117078,6.0668400588,6.1613325963,6.065889582,18.0232090195,18.204123340499997,18.2512375625,18.226424553999998,18.2312805698,18.1856943533,18.1860610056,18.0493644565,18.0792635259,18.045071184999998,18.067048277399998,11.526347526799999,11.5532848161,11.6538381985,11.641932920999999,11.635268074899999,11.6146204773,11.6332186251,11.613691469599999,11.643728208299999,11.627975007699998,11.648044017299998,11.651908494199999,17.390971567999998,17.630906361999998,11.644006490099999,11.652216358699999,11.665927155399999,11.636697290599999,11.621060575399998,11.643215400299999,11.6175871816,11.681449126299999,11.6341999801,17.7593031273,11.671599014799998,11.747882389899999,11.729800486499999,11.6938892016,11.676663894299999,11.656970738999998,0.2554176919,0.0,5.8975285574,5.9816049435,5.9418986413,11.6543074781,6.0928158675,6.1051799988,6.1442770445,6.1494514834,6.1764364543,6.1467008141,6.1378889079,6.1644758369,6.1123905781,6.134154126,6.1633756659,6.1501858548,6.2314992721,6.1902270656,6.1623208356,6.2213057045,6.157858441,6.0721889451,6.1152868539,6.142532868,6.1809812656,6.1204917371,6.242701602,6.0359860681,6.0503600581,6.0993167278,6.1982905296,6.0801666959,6.0322321393000005,6.107700555
Hypothenemus_seriatus,11.4322480016,11.5659514723,11.459614392499999,11.5418747074,11.5561774154,11.5753556416,11.5348810752,11.5947745262,11.5728351828,11.6643418758,11.691255975199999,18.554890719699998,11.6814949703,11.6633153614,11.6183580998,11.5995804825,11.5467212551,11.5792178349,11.5588811996,11.5680320592,11.6051075196,11.5301887323,11.5341895703,11.531926520999999,11.526554872,11.6210474095,11.5256043952,23.4829238327,23.6638381537,23.710952375699996,23.6861393672,23.690995383,23.6454091665,23.645775818799997,23.5090792697,23.538978339099998,23.5047859982,23.5267630906,16.98606234,17.012999629299998,17.1135530117,17.1016477342,17.0949828881,17.0743352905,17.0929334383,17.0734062828,17.1034430215,17.0876898209,17.1077588305,17.1116233074,22.8506863812,23.0906211752,17.1037213033,17.111931171899997,17.1256419686,17.0964121038,17.0807753886,17.1029302135,17.0773019948,17.1411639395,17.0939147933,23.2190179405,17.131313828,17.207597203099997,17.1895152997,17.1536040148,17.1363787075,17.1166855522,5.8925800201000005,5.8975285574,0.0,0.2254532127,0.1857469105,17.1140222913,11.5525306807,11.564894812,11.6039918577,11.6091662966,11.636151267499999,11.6064156273,11.5976037211,11.6241906501,11.5721053913,11.5938689392,11.6230904791,11.609900668,11.6912140853,11.6499418788,11.622035648799999,11.6810205177,11.6175732542,11.5319037583,11.5750016671,11.6022476812,11.6406960788,11.5802065503,11.7024164152,11.4957008813,11.5100748713,11.559031541,11.6580053428,11.5398815091,11.4919469525,11.5674153682
Hypothenemus_eruditus,11.516324387700001,11.650027858400001,11.5436907786,11.625951093500001,11.640253801500002,11.659432027700001,11.6189574613,11.678850912300001,11.656911568900002,11.748418261900001,11.7753323613,18.6389671058,11.7655713564,11.747391747500002,11.702434485900001,11.683656868600002,11.630797641200001,11.663294221000001,11.642957585700001,11.652108445300001,11.689183905700002,11.6142651184,11.618265956400002,11.6160029071,11.610631258100002,11.7051237956,11.609680781300002,23.5670002188,23.7479145398,23.795028761799998,23.7702157533,23.775071769100002,23.7294855526,23.7298522049,23.5931556558,23.6230547252,23.5888623843,23.6108394767,17.0701387261,17.0970760154,17.1976293978,17.1857241203,17.1790592742,17.1584116766,17.177009824400002,17.157482668900002,17.1875194076,17.171766207,17.1918352166,17.1956996935,22.9347627673,23.1746975613,17.1877976894,17.196007557999998,17.2097183547,17.1804884899,17.1648517747,17.1870065996,17.1613783809,17.2252403256,17.177991179400003,23.3030943266,17.2153902141,17.2916735892,17.2735916858,17.2376804009,17.220455093600002,17.2007619383,5.9766564062,5.9816049435,0.2254532127,0.0,0.2698232966,17.1980986774,11.636607066800002,11.648971198100002,11.688068243800002,11.693242682700001,11.7202276536,11.690492013400002,11.681680107200002,11.7082670362,11.6561817774,11.677945325300001,11.707166865200001,11.693977054100001,11.775290471400002,11.734018264900001,11.7061120349,11.765096903800002,11.701649640300001,11.615980144400002,11.659078053200002,11.686324067300001,11.724772464900001,11.664282936400001,11.786492801300001,11.5797772674,11.594151257400002,11.6431079271,11.7420817289,11.623957895200002,11.5760233386,11.651491754300002
